premise,hypothesis,label
"The lawyer asked the witness a question, but he was reluctant to repeat it.",The witness was reluctant to repeat it.,not_entailment
"The cat was lying by the mouse hole waiting for the mouse, but it was too impatient.",The cat was too impatient.,entailment
Pete envies Martin although he is very successful.,Pete is very successful.,entailment
"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it removed.",Now I have to get The roof removed.,not_entailment
"George got free tickets to the play, but he gave them to Eric, even though he was particularly eager to see it.",George was particularly eager to see it.,entailment
The painting in Mark's living room shows an oak tree. It is to the right of a house.,The oak tree is to the right of a house.,entailment
Look! There is a minnow swimming right below that duck! It had better get away to safety fast!,The minnow had better get away to safety fast!,entailment
The painting in Mark's living room shows an oak tree. It is to the right of the bookcase.,The oak tree is to the right of the bookcase.,not_entailment
"I stuck a pin through a carrot. When I pulled the pin out, it had a hole.",The pin had a hole.,not_entailment
Susan knows all about Ann's personal problems because she is indiscreet.,Susan is indiscreet.,not_entailment
Carol believed that Rebecca suspected that she had stolen the watch.,Carol believed that Rebecca suspected that Rebecca had stolen the watch.,not_entailment
Billy cried because Toby wouldn't share his toy.,Billy cried because Toby wouldn't share Billy's toy.,not_entailment
"I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body under the dining-room table, and then had to be the life and soul of a dinner party, with it there all the time.","He had to be the life and soul of a dinner party, with the book there all the time.",not_entailment
"Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be gone by this time.",Bob would be gone by this time.,not_entailment
"The table was piled high with food, and on the floor beside it there were crocks, baskets, and a five-quart pail of milk.","Beside the floor there were crocks, baskets, and a five-quart pail of milk.",not_entailment
Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his childhood.,Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties Goodman faced in his childhood.,not_entailment
The woman held the girl against her will.,The woman held the girl against the woman's will.,not_entailment
"Jane knocked on Susan's door, but there was no answer. She was out.",Susan was out.,entailment
John was doing research in the library when he heard a man humming and whistling. He was very annoying.,The man was very annoying.,entailment
"Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night, that not one thing should be damaged on the ship except only the ammunition, but the captain and all his crew had best stay in the cabin until the work was over.",He heard Mark calling for the captain.,not_entailment
Bob paid for Charlie's college education. He is very grateful.,Bob is very grateful.,not_entailment
"In the middle of the outdoor concert, the rain started falling, but it continued until 10.",The concert continued until 10.,entailment
"We had hoped to place copies of our newsletter on all the chairs in the auditorium, but there were simply not enough of them.",There were simply not enough chairs.,not_entailment
"Mark became absorbed in Blaze, the white horse. He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.",Blaze was afraid the stable boys at the Burlington Stables struck at him and bullied him.,not_entailment
Anne gave birth to a daughter last month. She is a very charming woman.,Anne is a very charming woman.,entailment
So Mark slept. It was daylight when he woke with Warren's hand upon his shoulder.,It was daylight when he woke with Warren's hand upon Warren's shoulder.,not_entailment
"Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night, that not one thing should be damaged on the ship except only the ammunition, but the captain and all his crew had best stay in the cabin until the work was over.",Mark heard him calling for the captain,entailment
"Stretching her back, the woman smiled at the girl.","Stretching the woman's back, the woman smiled at the girl.",entailment
Bill passed the half-empty plate to John because he was hungry.,Bill was hungry.,not_entailment
"The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was too hard to pronounce.",Terpsichore was too hard to pronounce.,entailment
"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized.",Beth stopped and apologized.,not_entailment
The politicians far away in Washington could not know the settlers so they must make rules to regulate them.,The settlers must make rules to regulate them.,not_entailment
The trophy doesn't fit into the brown suitcase because it is too large.,The trophy is too large.,entailment
"All the buttons up the back of Dora's plaid dress were buttoned outside-in. Maude should have thought to button her up; but no, she had left poor little Dora to do the best she could, alone.","She had left poor little Dora to do the best Dora could, alone.",entailment
"Alice tried frantically to stop her daughter from barking at the party, leaving us to wonder why she was behaving so strangely.",Alice's daughter was behaving so strangely.,entailment
The firemen arrived before the police because they were coming from so far away.,The police were coming from so far away.,entailment
Dan had to stop Bill from toying with the injured bird. He is very compassionate.,Bill is very compassionate.,not_entailment
What about the time you cut up tulip bulbs in the hamburgers because you thought they were onions?,You thought hamburgers were onions?,not_entailment
Tom gave Ralph a lift to school so he wouldn't have to drive alone.,Ralph wouldn't have to drive alone.,not_entailment
"Even before they reached town, they could hear a sound like corn popping. Dora asked what it was, and Dad said it was firecrackers.",Dora asked what the corn was.,not_entailment
Tom threw his schoolbag down to Ray after he reached the bottom of the stairs.,Tom reached the bottom of the stairs.,not_entailment
Anne gave birth to a daughter last month. She is a very charming baby.,Anne is a very charming baby.,not_entailment
"Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album. Today she had to hunt for a button, so she put the album on a chair without even opening it.",Alice had to hunt for a button.,entailment
Fred watched TV while George went out to buy groceries. After an hour he got back.,Fred got back.,not_entailment
The woman held the girl against her chest.,The woman held the girl against the girl's chest.,not_entailment
Sam broke both his ankles and he's walking with crutches. But a month or so from now they should be unnecessary.,The ankles should be unnecessary.,not_entailment
Joe has sold his house and bought a new one a few miles away. He will be moving into it on Thursday.,He will be moving into The old house on Thursday.,not_entailment
"Pam's parents came home and found her having sex with her boyfriend, Paul. They were embarrassed about it.",Pam's parents were embarrassed about it.,not_entailment
"Sam took French classes from Adam, because he was eager to speak it fluently.",Adam was eager to speak it fluently.,not_entailment
"John ordered Bill to leave, so an hour later he left.",John left.,not_entailment
"Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrieff has decided to cancel Edward's allowance on the ground that he no longer requires his financial support.",He no longer requires Edward's financial support.,not_entailment
"Beth didn't get angry with Sally, who had cut her off, because she stopped and counted to ten.",Beth stopped and counted to ten.,entailment
"By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.",How very small and straight and rigid Tatyana lay in the bunk below!,not_entailment
"The donkey wished a wart on its hind leg would disappear, and it did.","The donkey wished a wart on its hind leg would disappear, and leg did.",not_entailment
"Since Chester was dependent on Uncle Vernon, he couldn't very well marry without his approval",He couldn't very well marry without Uncle Vernon's approval,entailment
Madonna fired her trainer because she couldn't stand her boyfriend.,The trainer couldn't stand her boyfriend.,not_entailment
Bill passed the gameboy to John because his turn was over.,John's turn was over.,not_entailment
The father carried the sleeping boy in his bassinet.,The father carried the sleeping boy in the boy's bassinet.,entailment
Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his childhood.,Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties Xenophanes faced in his childhood.,entailment
There is a gap in the wall. You can see the garden behind it.,You can see the garden through the gap.,not_entailment
"Always before, Larry had helped Dad with his work. But he could not help him now, for Dad said that his boss at the railroad company would not want anyone but him to work in the office.",Larry's boss at the railroad company would not want anyone but him to work in the office.,not_entailment
Mary took out her flute and played one of her favorite pieces. She has loved it since she was a child.,She has loved the flute since she was a child.,not_entailment
"When they had eventually calmed down a bit, and had gotten home, Mr. Farley put the magic pebble in an iron safe. Some day they might want to use it , but really for now, what more could they wish for?",Some day they might want to use the magic pebble.,entailment
"The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was easier to pronounce.",Tina was easier to pronounce.,entailment
The man lifted the boy onto his shoulders.,The man lifted the boy onto the boy's shoulders.,not_entailment
The delivery truck zoomed by the school bus because it was going so slow.,The delivery truck was going so slow.,not_entailment
"They broadcast an announcement, but a subway came into the station and I couldn't hear it.",I couldn't hear the announcement.,entailment
"Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them.",It was bad enough that the children had to be denied so many things because he couldn't afford them.,entailment
"We went to the lake, because a shark had been seen at the ocean beach, so it was a safer place to swim.",The ocean beach was a safer place to swim.,not_entailment
Frank was upset with Tom because the toaster he had sold him didn't work.,The toaster Tom had sold him didn't work.,entailment
"My meeting started at 4:00 and I needed to catch the train at 4:30, so there wasn't much time. Luckily, it was delayed, so it worked out.","The train was delayed, so it worked out.",entailment
There is a gap in the wall. You can see the garden through it.,You can see the garden through the gap.,entailment
"Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.","Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that Bernard had done anything dishonest.",entailment
Grace was happy to trade me her sweater for my jacket. She thinks it looks great on her.,The jacket looks great on her.,entailment
"Lionel is holding captive a scientist, Dr. Vardi, who has invented a device that turns animals invisible; Lionel plans to use it on Geoffrey and send him to steal nuclear material from an army vault.",Lionel plans to use it on Geoffrey and send Dr. Vardi to steal nuclear material from an army vault.,not_entailment
Fred watched TV while George went out to buy groceries. After an hour he got up.,Fred got up.,entailment
I put the heavy book on the table and it broke.,The table broke.,entailment
"We had hoped to place copies of our newsletter on all the chairs in the auditorium, but there were simply too many of them.",There were simply too many chairs.,entailment
Sam's drawing was hung just above Tina's and it did look much better with another one above it.,Tina's drawing did look much better with another one above it.,entailment
"Emma's mother had died long ago, and her education had been managed by an excellent woman as governess.",Emma's education had been managed by an excellent woman as governess.,entailment
John hired Bill to take care of him.,John hired Bill to take care of John.,entailment
"John ordered Bill to leave, so an hour later he left.",Bill left.,entailment
Susan knows all about Ann's personal problems because she is indiscreet.,Ann is indiscreet.,entailment
"Archaeologists have concluded that humans lived in Laputa 20,000 years ago. They hunted for evidence on the river banks.",Prehistoric humans hunted for evidence on the river banks.,not_entailment
"The signs over the shops' doors had pictures that indicated what work was done inside. Although more and more people were learning how to read, each artisan still had signs, not wishing to lose a possible patron merely because he happened to be illiterate.","Each artisan still had signs, not wishing to lose a possible patron merely because the artisan happened to be illiterate.",not_entailment
The storekeepers stayed in town to run their stores and lived in the rooms behind them.,The storekeepers stayed in town to run their stores and lived in the rooms behind the rooms.,not_entailment
"Jane knocked on Susan's door, but there was no answer. She was disappointed.",Jane was disappointed.,entailment
"Jane knocked on Susan's door, but there was no answer. She was disappointed.",Susan was disappointed.,not_entailment
"Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.","Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that the government official had done anything dishonest.",not_entailment
The sculpture rolled off the shelf because it wasn't anchored.,The shelf wasn't anchored.,not_entailment
The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They appeared two years ago.,The fish appeared two years ago.,entailment
"Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album. Today she had to hunt for a button, so she put the album on a chair without even opening it.",She put the album on a chair without even opening the button.,not_entailment
The police arrested all of the gang members. They were trying to run the drug trade in the neighborhood.,The gang members were trying to run the drug trade in the neighborhood.,entailment
I can't cut that tree down with that axe; it is too small.,The tree is too small.,not_entailment
"The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was gone.",The cloud was gone.,entailment
"The path to the lake was blocked, so we couldn't reach it.",We couldn't reach the path.,not_entailment
"Fred and Alice had very warm down coats, but they were not enough for the cold in Alaska.",Fred and Alice were not enough for the cold in Alaska.,not_entailment
Thomson visited Cooper's grave in 1765. At that date he had been travelling for five years.,Thomson had been travelling for five years.,entailment
The man lifted the boy onto his bunk bed.,The man lifted the boy onto the man's bunk bed.,not_entailment
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow.","Dan took the rear seat while Bill claimed the front because Dan's ""Dibs!"" was slow.",entailment
The woman held the girl against her will.,The woman held the girl against the girl's will.,entailment
"I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full of coffee.",The pen got full of coffee.,entailment
This book introduced Shakespeare to Goethe; it was a major influence on his writing.,It was a major influence on Shakespeare's writing.,not_entailment
"As Ollie carried Tommy up the long winding steps, his legs ached.",Ollie's legs ached.,entailment
Dr. Adams informed Kate that she had retired and presented several options for future treatment.,Dr. Adams had retired and presented several options for future treatment.,entailment
I poured water from the bottle into the cup until it was full.,The bottle was full.,not_entailment
"My meeting started at 4:00 and I needed to catch the train at 4:30, so there wasn't much time. Luckily, it was short, so it worked out.","The train was short, so it worked out.",not_entailment
"Sam tried to paint a picture of shepherds with sheep, but they ended up looking more like dogs.",The shepherds ended up looking more like dogs.,not_entailment
"Alice tried frantically to stop her daughter from barking at the party, leaving us to wonder why she was behaving so strangely.",Alice was behaving so strangely.,not_entailment
"Emma's mother had died long ago, and her place had been taken by an excellent woman as governess.",Emma's place had been taken by an excellent woman as governess.,not_entailment
Mary took out her flute and played one of her favorite pieces. She has had it since she was a child.,She has had the piece since she was a child.,not_entailment
Tom threw his schoolbag down to Ray after he reached the top of the stairs.,Tom reached the top of the stairs.,entailment
"Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night, that not one thing should be damaged on the ship except only the ammunition, but the captain and all his crew had best stay in the cabin until the work was over.",The captain and all Mr. Singer's crew had best stay in the cabin until the work was over.,not_entailment
"The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was easier to pronounce.",Terpsichore was easier to pronounce.,not_entailment
Fred is the only man still alive who remembers my great-grandfather. He was a remarkable man.,Fred was a remarkable man.,not_entailment
Joe paid the detective after he received the final report on the case.,The detective received the final report on the case.,not_entailment
Anna did a lot worse than her good friend Lucy on the test because she had studied so hard.,Lucy had studied so hard.,entailment
"Every day after dinner Mr. Schmidt took a long nap. Mark would let him sleep for an hour, then wake him up, scold him, and get him to work. He needed to get him to finish his work, because his work was beautiful.",Mark's work was beautiful.,not_entailment
"Paul tried to call George on the phone, but he wasn't available.",Paul wasn't available.,not_entailment
"Lily spoke to Donna, breaking her silence.","Lily spoke to Donna, breaking Donna's silence.",not_entailment
The Dakota prairie lay so warm and bright under the shining sun that it did not seem possible that it had ever been swept by the winds and snows of that hard winter.,It did not seem possible that the sun had ever been swept by the winds and snows of that hard winter.,not_entailment
"The older students were bullying the younger ones, so we punished them.",We punished the younger students.,not_entailment
Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well.,People are popular because Paul writes so well.,not_entailment
Frank was upset with Tom because the toaster he had bought from him didn't work.,The toaster Tom had bought from him didn't work.,not_entailment
"There is a pillar between me and the stage, and I can't see it.",I can't see around the pillar.,not_entailment
"Ann asked Mary what time the library closes, but she had forgotten.",Ann had forgotten.,not_entailment
John hired himself out to Bill to take care of him.,John hired himself out to Bill to take care of Bill.,entailment
"Then Dad figured out how much the man owed the store; to that he added the man's board-bill at the cook-shanty. He subtracted that amount from the man's wages, and made out his check",Dad subtracted that amount from the man's wages.,entailment
The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They began two years ago.,The scientists began two years ago.,entailment
"Emma's mother had died long ago, and her education had been managed by an excellent woman as governess.",Emma's mother's education had been managed by an excellent woman as governess.,not_entailment
Sid explained his theory to Mark but he couldn't understand him.,Mark couldn't understand him.,entailment
"I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body under the dining-room table, and then had to be the life and soul of a dinner party, with it there all the time.","He had to be the life and soul of a dinner party, with the life and soul there all the time.",not_entailment
Jim comforted Kevin because he was so upset.,Jim was so upset.,not_entailment
"It is not easy to space buttonholes exactly the same distance apart, and it is very difficult to cut them precisely the right size. The tiniest slip of the scissors will make the hole too large, and even one thread uncut will leave it too small.",Even one thread uncut will leave the hole too small.,entailment
John hired himself out to Bill to take care of him.,John hired himself out to Bill to take care of John.,not_entailment
John couldn't see the stage with Billy in front of him because he is so tall.,Billy is so tall.,entailment
"Patting her back, the woman smiled at the girl.","Patting the girl's back, the woman smiled at the girl.",entailment
"I used an old rag to clean the knife, and then I put it in the trash.",I put the knife in the trash.,not_entailment
"Since it was raining, I carried the newspaper in my backpack to keep it dry.",I carried the newspaper in my backpack to keep the backpack dry.,not_entailment
The sculpture rolled off the shelf because it wasn't level.,The shelf wasn't level.,entailment
Madonna fired her trainer because she couldn't stand her boyfriend.,Madonna couldn't stand her boyfriend.,entailment
"By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.",Tatyana doubted if Tatyana slept.,not_entailment
"Sam and Amy are passionately in love, but Amy's parents are unhappy about it, because they are fifteen.",Sam and Amy are fifteen.,entailment
"When Tommy dropped his ice cream, Timmy giggled, so father gave him a sympathetic look.",Father gave Timmy a sympathetic look.,not_entailment
"Mark told Pete many lies about himself, which Pete included in his book. He should have been more skeptical.",Pete should have been more skeptical.,entailment
"Tom said ""Check"" to Ralph as he took his bishop.","Tom said ""Check"" to Ralph as he took Tom's bishop.",not_entailment
"Emma's mother had died long ago, and her place had been taken by an excellent woman as governess.",Emma's mother's place had been taken by an excellent woman as governess.,entailment
"Although they ran at about the same speed, Sue beat Sally because she had such a bad start.",Sally had such a bad start.,entailment
