premise,hypothesis,label
2988439935jpg1A man in a red soccer uniform getting ready to kick the ball 2988439935jpg2A man in a red uniform runs towards a soccer ball on a field 2988439935jpg3A soccer player in red uniform runs after a soccer ball 2988439935jpg4A man in a red uniform plays in a soccer game,A referee watches,neutral
486263903jpg0Five members of a band are playing on stage with instruments including two guitars a drum and two violins 486263903jpg1A country band on stage playing music in yellow and red light 486263903jpg2Men and women are playing various instruments on stage 486263903jpg4A band is playing on a stage,A band drinking,contradiction
45543081jpg1Two young men riding on a very small horsedrawn wagon full of potatoes 45543081jpg2Two men are sitting in a horse drawn cart with potatoes in the back 45543081jpg3Two guys sitting on a car and horse with potatoes in the back 45543081jpg4Two men on a produce cart driven by a horse,A man walking past two animals,contradiction
1932161768jpg0A small white dog with a blue collar is climbing over a large log 1932161768jpg1A white terrier is jumping over a log 1932161768jpg2A white dog jumps over a log outside 1932161768jpg3A small white dog climbs over a log,A dog yawning,neutral
220747961jpg0Two young men similarly attired walk leisurely through a farmer s market shortly before 2 oclock in the afternoon drinking a beverage possibly tea 220747961jpg2Two men in shorts and sandals are carrying food and drinks at a farmers market 220747961jpg3Two men in shorts and flipflops walking in front of the Farmer s Market 220747961jpg4Two men walking in front of a Farmers Market,Men hold plastic cups,neutral
4704939941jpg1A man wearing a straw hat sitting in a chair holding the leash on a dog who is laying on the sidewalk next to him 4704939941jpg2Man in his seventies wearing a colorful outfit on the side of the street with his bulldog 4704939941jpg3A guy sitting in a chair on the street next to his dog 4704939941jpg4Old man and tired dog sit outside cafe,Dog waits,entailment
1056359656jpg0A young girl sits on a seat and looks at a train pamphlet 1056359656jpg2A little girl looking at a brochure on train rides 1056359656jpg3Child sitting down looking at train ride brochure 1056359656jpg4A young blond girl with a magazine in her hands,A child reads a book,contradiction
720208977jpg1Little kids are playing in a water fountain in front of lots of people 720208977jpg2Children running through fountains of water in the midst of crowd 720208977jpg3Children play in fountains that spray water from the ground 720208977jpg4Several children are playing in water fountains,Children standing,entailment
2148663218jpg1College kids crowded around an apartment table eating with paper plates and cups 2148663218jpg2Four people sitting at a kitchen table talking 2148663218jpg3Four people are sitting around a table talking 2148663218jpg4Some friends enjoy each others  company,Man holding fingers,contradiction
7072093321jpg0Two women one in jeans and a black top the other wearing a striped longsleeve shirt are blowing up a clear type of balloon with two onlookers 7072093321jpg2Three girls in a crowd inflating plastic containers 7072093321jpg3Three girls inhaling vaporized smoke of some sort 7072093321jpg4Two females are blowing into large plastic bags,Woman smiles while holding infant,contradiction
4689716914jpg0Tourists in Times Square taking pictures with public figure The Naked Cowboy 4689716914jpg2A naked cowboy taking pictures with two ladies 4689716914jpg3A naked cowboy gains the interest of many 4689716914jpg4The naked cowboy in times square,Women posing with a man,entailment
2400700373jpg0A cowboy tries to hold on with all his might as the horse shakes and trembles to rid of his rider 2400700373jpg1A cowboy hanging on for dear life while the horse below him simply tries to buck him off 2400700373jpg2A man in a white cowboy hat riding a bucking brown horse at a rodeo 2400700373jpg4A man riding a horse in a rodeo show,A bucking animal throwing a cowboy,entailment
4003129619jpg0Two older people in marching uniforms both playing saxophones 4003129619jpg1A man and woman in costume are playing saxophones outside 4003129619jpg2A man and a woman are playing saxophone in the band 4003129619jpg3Three men are playing saxophone in uniforms,Musicians playing for a crowd,entailment
3709522287jpg0A woman in a kitchen holds a can surrounded by bowls 3709522287jpg2A woman is holding a can in front of a table 3709522287jpg3A woman is cooking in a home kitchen 3709522287jpg4A woman cooking in a kitchen,An Asian woman stands at a counter,neutral
3032703906jpg0Many children in loincloths and two older men are sitting in the shade 3032703906jpg1A group of children and two adults are sitting on a bench 3032703906jpg2People and children are sitting in the shade 3032703906jpg3Village people sitting on wooden seats,Some cowboys sitting,contradiction
3303628168jpg0A person in a white shirt black shorts white knee socks and sneakers has just kicked a soccer ball toward the goal while the goalkeeper in red is anticipating the ball 3303628168jpg1A man is kicking the soccer ball towards the goalie on a warm day 3303628168jpg2A goalie braces himself for the ball that s coming his way 3303628168jpg3A soccer player in white kicks the ball towards the goal,A man giving another man a haircut,contradiction
6889322961jpg1Young children are performing karate moves while their teachers look on 6889322961jpg2There are several kids practicing in a taekwondo class 6889322961jpg3Four children practice karate while two adults watch 6889322961jpg4A karate instructor observes his students,Boys chasing,contradiction
4769192185jpg0A young man with a white sweatshirt on rides his bike through a busy crowd 4769192185jpg1The teen rode his bike around the people walking in the courtyard 4769192185jpg2Quit a few people in some sort of city and one is riding a bike 4769192185jpg3A man in a gray hoodie is riding a bike down a sidewalk,A bicyclist pedals,entailment
3133825703jpg0The little boy has a yellow crown and the man is wearing red velvet 3133825703jpg1A little boy and his father talking to a man dressed as Santa Claws 3133825703jpg2A father and son looking at a funny looking Santa 3133825703jpg3The child is looking at Santa Claus,Children doing somersaults,contradiction
672619672jpg0Two young boys in a play area at a store jumping in a bright blue air filled bouncy while their moms look on 672619672jpg1Amused parents look on as two children enjoy themselves in a colorful indoor playground 672619672jpg3There are two kids with their mothers playing in a padded blue structure 672619672jpg4A young boy dressed in black jumps in a blue padded playroom,Two girls dancing,contradiction
439916996jpg1A brown dog pursues a Frisbee across the grass as the thrower watches 439916996jpg2A woman watches a brown dog run away from a house across the grass 439916996jpg3A woman throws a Frisbee for her two brown dogs to chase 439916996jpg4Brown dogs and a woman in a yard,Two dogs play with a ball,contradiction
4845544942jpg0Three Asian women are standing together smiling the one with red hair is holding up the peace sign with her fingers 4845544942jpg1Three girls smiling one of those showing two fingers as if she s doing the peace sign 4845544942jpg2Three young women smiling while the lady with the red hair makes a peace gesture 4845544942jpg3Three girls are smiling for a picture,A girl holds her hand up,entailment
103953336jpg1A solitary man stand on a bridge in the evening 103953336jpg2One person is standing on a bridge at night 103953336jpg3Person crossing a bridge in dim light 103953336jpg4A man stands on a bridge at night,Someone standing,entailment
3030223792jpg0Woman in multicolor skirt airborne above a bed with a multicolor bedspread 3030223792jpg1A girl in colorful clothing is jumping on a bed with a colorblock quilt 3030223792jpg2A young girl in a colorful skirt is in the midst of falling onto a bed 3030223792jpg3A girl in a colorful skirt and blue shirt pounces onto her bed,Lady sitting,contradiction
4179455963jpg0Three young children wearing winter coats and hats ride on the front end of a bicycle built for four while a blond adult wearing a black coat rides on the backseat 4179455963jpg1A man who is wearing a black coat is on the back of a four seat bicycle with three children riding on the seats in front of him 4179455963jpg2Mom and her three children riding on a bicycle built for four 4179455963jpg4A man and three children riding a bike with four seats,A woman rides a tandem bicycle,entailment
3293979340jpg0A young man with black hair in a white tshirt black shorts with red and blue stripes along the side jogging along a wire fence 3293979340jpg2A man jogging on the sidewalk while listening to music 3293979340jpg3A man in a white shirt is jogging on a sidewalk 3293979340jpg4A man takes a jog down the sidewalk,A man running on a street,entailment
485357535jpg0Person wearing black and white striped shirt holding a red skateboard standing on sidewalk with stars 485357535jpg1A teenage boy wearing a striped shirt walks on a street paved with stars carrying a skateboard 485357535jpg2A boy in a black and white shirt holds a red skateboard as he stands over the Hollywood Stars 485357535jpg3A skateboarder examines the Hollywood Walk of Fame,A man walking in the opposite direction,contradiction
1351764581jpg1A fireman using a fire hose on a car engine that is up on a carjack 1351764581jpg2A fireman spraying water into the hood of small white car on a jack 1351764581jpg3Firefighter uses water to extinguish a car that was on fire 1351764581jpg4A firefighter extinguishes a fire under the hood of a car,A man sprays water,entailment
1797554350jpg1A runner is being handed a water bottle from a woman in a teal jacket holding an umbrella 1797554350jpg2A woman assists a marathon runner by holding an umbrella over her and giving her water 1797554350jpg3On a rainy day a woman holds an umbrella above a runner and gives her water 1797554350jpg4A jogger is being sheltered with an umbrella,A lady running,entailment
7916195052jpg0A youth on a skateboard is doing flips and tricks over a metal bar 7916195052jpg2A skateboarder with dreadlocks does a trick on a bike rack 7916195052jpg3Longhaired skateboarder jumping over bike rack in a city 7916195052jpg4A male skateboarder performs a stunt over a bicycle rake,A man doing a trick,entailment
4756010841jpg0A gateway with wood paneling and Asian characters opens up onto a public street 4756010841jpg1A Japanese shop with people sitting inside it 4756010841jpg2A storefront with a sign written in Chinese 4756010841jpg4People sit in an Asian restaurant,A lifeguard sitting,contradiction
1659358133jpg1Dog sniffing recently cut tree stump 1659358133jpg2A dog sniffs a newly cut tree trunk 1659358133jpg3A brown dog sniffs a tree stump 1659358133jpg4A dog sniffs a tree stump,A dog standing,entailment
5477626138jpg0A man wearing a tan button down shirt and black turban is walking through a field carrying a gardening hoe over his shoulder 5477626138jpg2An older man in a dark turban is walking through a field with a tool over his shoulder 5477626138jpg3A man is walking through a field with some kind of gardening tool 5477626138jpg4A man walking on a pathway at a farm,A man breakdancing,contradiction
358754388jpg0Two people with black pants are holding on to the basket of a hot air balloon that s on the snow 358754388jpg2People handling hot air balloons that have tilted over in the snow 358754388jpg3A hot air balloon has some trouble taking off 358754388jpg4Two hot air balloons on a snowfield,Two men goofing around,contradiction
4900222239jpg0Man in a one shirt popping wheelies in the air on a red bicycle in a path lined by grass 4900222239jpg1A boy is up in the air on his bicycle and there is a city landscape in the background 4900222239jpg2Bicycler performing entertaining stunts while the sun sets in the distance 4900222239jpg4This bike jump appears to put the skyline adjacent to the rider,A group is following a man,contradiction
4953949496jpg0Passersby see a man under umbrellas surrounded by caricatures at a street fair 4953949496jpg1A caricature artist at a street art fair with customers viewing his work 4953949496jpg3People are looking at a street artists who has a stall set up 4953949496jpg4A street vendor selling his art,An artist sits,neutral
2146530566jpg0A man takes salad out of a bowl while he sits at a table with other plates a woman a glass of wine and a decorative curtain behind him 2146530566jpg1A man sitting at a dining table wearing a striped shirt is eating a salad and having a glass of red wine 2146530566jpg3A man is holding s silver bowl 2146530566jpg4A bald man eating a meal,A man putting his hands,contradiction
3627676364jpg0A group a people walk around the corner near a brick building 3627676364jpg2A crowd of people are walking down a city street 3627676364jpg3The people walk near a brick building 3627676364jpg4People gather together outdoors,A group standing on a beach,contradiction
6091899771jpg0A person dressed as a court jester during a theatrical performance 6091899771jpg1A man in a red harlequin costume leaps across the stage 6091899771jpg3A play is going on and a man is in midair 6091899771jpg4A ballet dancer performs a leap on stage,A woman jumping up in the air,contradiction
2765815424jpg1Time lapse of many people crossing a street in front of a large group of billboards 2765815424jpg2Blurred time exposure of pedestrians crossing street 2765815424jpg3There is a busy street with many people crossing 2765815424jpg4A group of people are crossing a busy street,A crowd walking,entailment
2326669450jpg0There are seven children jumping for joy on a grass hill 2326669450jpg2Seven children all jump as the photo is taken 2326669450jpg3Seven children are jumping in a grassy meadow 2326669450jpg4Five kids jumping for no real reason,A child yawning,contradiction
4857558207jpg1A young woman holding her newborn baby in a hospital bed 4857558207jpg2A blondhaired mother is holding her newborn baby 4857558207jpg3A lady on a hospital bed is holding a baby 4857558207jpg4A mother holds her newborn baby,A child looking at colorfully dressed children,contradiction
4930675925jpg0A man with a plaid shirt and black hat sits on top of a white horse talking with another man wearing a black shirt and white cowboy hat sitting on a brown horse 4930675925jpg1An older man a middleaged man and young man are each sitting on a horse and looking in various directions in a corral near a large tree 4930675925jpg2A man and young boy get ready to ride their horses while out and about on the ranch 4930675925jpg4Two men wearing hats sitting on horses,A man fiddles with something,contradiction
8025522249jpg1Three male jazz musicians all wearing black playing several instruments on stage at a jazz festival 8025522249jpg2A jazz band performing at the 55th Monterey Jazz Festival 8025522249jpg3The 55th Monterrey Jazz Festival playing music 8025522249jpg4Two males playing at a jazz concert,Several men playing soccer,contradiction
49703118jpg0A smiling man holding a cigarette in one hand and a sledgehammer in the other 49703118jpg1A man holding a sledgehammer and a cigarette in front of two other men 49703118jpg3A man wearing a gray shirt is holding a hammer 49703118jpg4A man in jeans holding a sledgehammer,A guy skiing,contradiction
4515628939jpg0As other people walk by three children each holding a bicycle tire stand on a dirt road leading to two huts in a rural African village 4515628939jpg2African children playing on a dirt road with bicycle tubes near a village 4515628939jpg3Three boys hold inflated bicycle tire rings on a dusty trail 4515628939jpg4People are walking along a dirt road,A group stands,contradiction
3098714492jpg0Men in suits are lined up next to a bride and her reddressed bridesmaids 3098714492jpg2A bride and groom pose with their wedding party 3098714492jpg3An entire wedding party is posing for pictures 3098714492jpg4A wedding party poses for a picture,Nuns stand,contradiction
1159574340jpg0A child jumping into a lake in a wooded area while another child plays on the shore 1159574340jpg2A child jumps into the water with his sneakers on 1159574340jpg3Little boy in sneakers jumping into water 1159574340jpg4A kid jumping into a pool of water,Guy surfing,contradiction
3601394864jpg0Two young boys with blue shirts and glasses posing for the camera 3601394864jpg2Two young boys posing for a picture on a bench 3601394864jpg3Two children in blue shirts laying on benches 3601394864jpg4Two boys are lying on benches,A man smirking,contradiction
4799330472jpg0A woman in a red dress is looking at something down the street 4799330472jpg2They can take care of all your photo needs 4799330472jpg3A blond woman exiting a photography store 4799330472jpg4Four people stand outside a photography store,A woman leaving a shop,entailment
7789878742jpg1An Olympic athlete is navigating a slalom course in a kayak carefully maneuvering around two striped poles 7789878742jpg2A man with a  Number 5  label on his chest kayaks through rapids 7789878742jpg3Kayaker going through gates during a competition 7789878742jpg4A competitor in a whitewater kayak competition,A man paddles a boat through the water,entailment
3070609314jpg0A young man dressed in a red polo shirt and khaki pants squats on the ground near a pole 3070609314jpg1People are walking past a young man in a red shirt and khaki shorts 3070609314jpg3A young Asian man is squatting on the ground 3070609314jpg4The man is wearing a red shirt,Girls hold another child,contradiction
230282077jpg0People standing around one getting a ride in a car 230282077jpg1A guy is communicating with someone in a car 230282077jpg2Two men get dropped off in a town square 230282077jpg3The middle of the town and townspeople,A man talking,entailment
6339590254jpg0A middleaged man strides in front of an older man in a race while spectators look on 6339590254jpg2Two power walkers walking beside one another in a race 6339590254jpg3A group of runners is trying to complete a race 6339590254jpg4Two men competing in a race,Man wearing jeans,contradiction
3210419174jpg0Two women of African descent a darkskinned man and western man in a white shirt posing for a photograph 3210419174jpg1Two guys pose with two women everyone is wearing black and white 3210419174jpg2Several people are hugging each other inside a bar 3210419174jpg4Some people at a part gather to take a picture,A group of men stands in a crowd,neutral
378453580jpg0A dog is jumping over a log in a wooded area while carrying another log 378453580jpg2The dog carries a stick and jumps over a log in the woods 378453580jpg3The dog jumps over the log with a stick in its mouth 378453580jpg4Dog carries stick and jumps over a log,A dog jumps over a fallen tree in a forest,entailment
2519585357jpg0Sting is singing and playing the guitar before an audience 2519585357jpg2An older man playing rock guitar at a live show 2519585357jpg3A band playing s song in front of a crowd 2519585357jpg4A band playing on a stage,A man with an instrument stands,entailment
2271667421jpg0A group of crosscountry skiers following a path through the forest 2271667421jpg1A large group of people crosscountry skiing in the snow 2271667421jpg2A group of crosscountry skiers are skiing down a trail 2271667421jpg3Several crosscountry skiers following a trail,A cowboy walks,contradiction
620940663jpg0An Asian man wearing silver armor over tan clothes underneath holding a weapon aloft in his right hand mounted on a horse which is also adorned with silver armor 620940663jpg1A warrior mounted on an armored horse pole arm in right hand as he waves it up in the air shield in left with other people in the background 620940663jpg2A man clad in metallic armor raises a weapon while mounted on an armorclad horse with spectators in the background 620940663jpg4A man who looks like a gladiator on a brown horse holding a sword in the air,A man riding an animal,entailment
201995559jpg0A brunette female wearing polka dot pants talking on her cellphone while a blond female child in pink shirt and red pants dances 201995559jpg2A woman sitting in a park talking on a cellphone 201995559jpg3A young woman in a park talking on a cellphone 201995559jpg4A woman talks on the phone at a playground,A child rollerskating,contradiction
2329631855jpg0Four guy friends working on a racer car checking to see if everything it working correctly 2329631855jpg1A group of guys working on a small blue opentopped racing vehicle 2329631855jpg3Four men huddle around a blue race car 2329631855jpg4Four men are working on a race car,Man mopping,contradiction
2782247529jpg0A girl in a striped black and white sweater holds on to her friend who is bent over wearing a hooded black sweater and torn blue jeans 2782247529jpg1Three people are getting their picture taking as one is bent over 2782247529jpg2Three girls imitating a sexual position at a party 2782247529jpg3People are at a party and holding drinks,Girls having fun,entailment
3887428186jpg0A worker in a safety vest and hat is unloading equipment from the back of a truck 3887428186jpg1A technician in an orange vest and a hard hat removes cables from a work truck 3887428186jpg2A man dressed in a reflective vest is pulling cabling out of a truck 3887428186jpg4The electrical worker in the back of his work truck,Man with camera standing,contradiction
1334737240jpg0A man in an orange shirt smears something in a large white bowl 1334737240jpg1It takes a real man to clean a bucket with who knows what in it 1334737240jpg2A man in an orange shirt is using a scraper in a sifter 1334737240jpg4A man in an orange shirt is preparing a meal,A man dipping his hand,neutral
2914091986jpg0A tattooed man dress in black with an orange hat sings and plays the guitar 2914091986jpg2A man with a guitar in a band singing into a microphone 2914091986jpg3A man with a guitar addresses a microphone 2914091986jpg4A guitar player sings on a stage,Musician sings while playing an instrument,entailment
3357937209jpg0Four white dogs are standing beside a black sheep 3357937209jpg2Three white dogs are near a black llama 3357937209jpg3White dogs stand near a sheep or llama 3357937209jpg4A black sheep with three white dogs,Brown dog looking up,contradiction
6204719881jpg0In the foreground a soccer player wearing orange and black moves to intercept two players wearing white uniforms as they run towards the camera in pursuit of the soccer ball while in the background a man in a blue soccer uniform looks on 6204719881jpg1Four men are playing soccer two in white jerseys one in a red jersey and a goalie in the background 6204719881jpg2Three people two in white one in red and black are playing soccer 6204719881jpg4A group of men playing soccer,Men competing in a game,entailment
1313987366jpg0A woman in a dress is holding a camera next to another woman who is laughing 1313987366jpg1Two young women are standing in a living room laughing and smiling 1313987366jpg3Two women laughing at a cat walking on the furniture 1313987366jpg4Two young women clap their hands in laughter,Women having fun,entailment
3123526484jpg0A man wearing black and a woman wearing white are smiling 3123526484jpg1A woman and a man standing on a busy city street smiling 3123526484jpg2Two people stand on a Boston street in winter 3123526484jpg3A man and a woman standing on a city street,A bride standing,entailment
460350019jpg0A woman plays tugofwar with her black dog in a brown landscape surrounded by trees 460350019jpg2A black dog and a woman in a red shirt playing tugofwar 460350019jpg3A woman plays with her Rottweiler dog outside 460350019jpg4A woman and a dog playing outside,A dog runs on a dog track,contradiction
7320251226jpg0A goalie on a hockey team with the colors of blue white and yellow ice skated pass the goal and did not manage to block the puck from the opposing team from going into his goal 7320251226jpg1The goalie turns to see the puck in the net while the team rises from the bench 7320251226jpg2A hockey goalie looks back at the puck about to go into his goal 7320251226jpg3A hockey goalie realizes he let the puck go by him,The player misses the puck,entailment
5999440951jpg1One man wearing a green shirt is playing music on a blue set of drums 5999440951jpg2The man in the green shirt is playing the drums 5999440951jpg3A street musician playing the drums for tips 5999440951jpg4A man is playing a set of drums outdoors,Men wrestling,contradiction
3433567526jpg1Brown and white dog running through a grassy field 3433567526jpg2A light brown dog is running in a grassy area 3433567526jpg3Dog running in a field 3433567526jpg4A dog running outside,Large dogs run through the snow,contradiction
2873188959jpg0A man in swimming trunks jumping off a rock into a lake 2873188959jpg2A man in blue shorts leaps from cliff into a lake 2873188959jpg3A man jumps from a rock into the water 2873188959jpg4A shirtless man jumps into the water,Men do gymnastics,contradiction
7645711984jpg1A focused man wearing black leads the pack in this bike race 7645711984jpg2Several bicycle riders racing across a paved road 7645711984jpg3Cyclists are racing around a curve 7645711984jpg4View of front runner at an event,Spectators watch,entailment
3206326389jpg0A group of five women with scarf head coverings look off the page while two have their mouths open as if yelling something 3206326389jpg1Women in headwraps are gathered together speaking emotionally 3206326389jpg2Five women wearing scarves on their heads are talking 3206326389jpg4A group of women wearing headscarves are in a crowd,A woman stands at a counter,contradiction
4093748512jpg0A man in blue jeans a tan canvas longsleeve shirt and rubber gloves holds a braided metallic wire 4093748512jpg2A man in a tan shirt is looking up while holding a cable 4093748512jpg3A man in a beige coat and black gloves is thinking 4093748512jpg4A guy appears to be doing some work outside,A man looking at something in the distance,contradiction
3673878924jpg0Three girls dancing on the hardwood floor on an empty room 3673878924jpg2Girls moving around in a spacious room 3673878924jpg3Three girls dance on a wooden floor 3673878924jpg4Three girls dancing,Children dancing in a large room,entailment
4838444413jpg0A line of people wearing black and plaid outfits are walking while carrying sticks with attached bags 4838444413jpg1A group of women all similarly dressed marching holding a large object on their right 4838444413jpg2A group of women all dressed the same are carrying the same looking item 4838444413jpg3Men in traditional wear marching single file next to rows of coconut s,A group of musicians walking down a street,neutral
4948943251jpg1A young girl moves to a beat in a midriff baring shirt and jeans 4948943251jpg2A young woman using a green hula hoop 4948943251jpg3A woman hulahooping in a red shirt 4948943251jpg4A young adult is hula hooping,A woman rises,neutral
3740622839jpg0Five people sitting around a patio table looking up at the photographer and smiling 3740622839jpg1Several men and women are sitting in chairs on someone s backyard patio 3740622839jpg3Two men and three women are sitting around a table outside 3740622839jpg4Family sitting around table on outdoor patio,A group smiling,entailment
3127142756jpg0Two black dogs run in the snow in a field of dry grass 3127142756jpg1Two dogs are running and playing in the snow 3127142756jpg3Two dogs playing in the snow 3127142756jpg4Two black dogs in the snow,Dogs jump,neutral
3217909454jpg0An older woman is holding a large baby with mittens to protect her from scratching herself 3217909454jpg1A woman in leopard print holds up a baby in white clothing 3217909454jpg2An older darkskinned woman holding a lighterskinned baby 3217909454jpg3A woman is sitting by a fence holding a baby in her arms,A woman and child smiling,neutral
2119660490jpg0A brown dog is laying on his side on a beige carpet with a green object in the foreground 2119660490jpg1A brown dog is rolling on its back on a carpet with several green toys nearby 2119660490jpg2A brown dog is laying on its back on a white carpet with a green ball on it 2119660490jpg3The dog is laying on its back near a green ball,A dog lies on its back on a bed,contradiction
551403320jpg1A long woman wearing a white helmet crossing a chain linked bridge 551403320jpg2A woman traverses a wire bridge across a rocky canyon 551403320jpg3A man is crossing a mountain pass on a metal bridge 551403320jpg4A climber traverses a rope ladder between cliffs,Women having a moment,contradiction
286084055jpg0An adult couple is talking with a younger girl and they are all smiling 286084055jpg1Three people are having a conversation in a living room 286084055jpg3Three people are talking while two of them are drinking 286084055jpg4A man and two girls are talking and drinking wine,Man leading a discussion,neutral
289616152jpg0A guy on Rollerblades sliding across a rail 289616152jpg1Skateboarder slides across rail in corridor 289616152jpg3A man is rollerblading down a rail 289616152jpg4A rollerblader riding a handrail,A woman leaps,contradiction
1619001772jpg0A female vocalist singing on stage with microphone in hand as her drummer watches 1619001772jpg2Two entertainers are performing under red lights 1619001772jpg3A lady singing on stage with drums in the back 1619001772jpg4Woman sings at a club under bright lights,A woman sings while a man plays an instrument,entailment
3364172642jpg0A man wearing a black shirt and navy blue sweats stands on pavement with his hands on his hips smoking a cigarette 3364172642jpg1Carnival worked  wearing blue sweatpants and a black tank top smeared with chalk stands outside his tent 3364172642jpg3A middleaged man taking a rest after his trapeze act in the circus 3364172642jpg4An athletic man is smoking a cigarette while on break from work,A man driving a bus,contradiction
2892989340jpg0Youth in white Tshirt on a white surfboard in the water 2892989340jpg2A surfer hangs in the air over the water 2892989340jpg3A boy on a surfboard in midair 2892989340jpg4Young man surfing in the ocean,A man jumps,entailment
2132295466jpg0Middleaged blond man is sitting on a park bench with a small dog in his lap wearing sunglasses as he prepares to play the guitar and harmonica 2132295466jpg1A man in a tiedyed shirt and jeans is sitting on a bench with a dog and a guitar on his lap as well as a harmonica near his mouth 2132295466jpg3An eccentrically dressed man and his dog are sitting on a bench with a guitar and harmonica 2132295466jpg4A man sitting on a bench with a guitar and a dog on his lap,Men clean up,contradiction
2682938578jpg0Red green yellow and blue umbrellas are providing shade for the tables outside and three people are sitting under the green umbrella 2682938578jpg1Men siting on table with red green yellow and blue umbrella s 2682938578jpg3People are enjoying shade underneath colored umbrellas 2682938578jpg4People sitting outside under a green umbrella,A mom sitting,neutral
4752874127jpg0A man in black and a man wearing makeup perform together 4752874127jpg1A man in clown makeup and a suit is performing on stage 4752874127jpg3A man acting out a strange stage show 4752874127jpg4The magician is doing a magic trick,A man holding something,neutral
2718188904jpg0A shirtless man is securing his red headband in a beach area on a railed pedestal within the water 2718188904jpg2Shirtless man with red towel wrapped around his head 2718188904jpg3I am going to a hotdog competition in Coney Island 2718188904jpg4A young man wearing a red bandanna at an event,Man doing pushups,contradiction
4558067487jpg0Two women smiling walking past a closed clothing boutique 4558067487jpg1A couple of women walk down the street doing window shopping 4558067487jpg2Two girls are walking past a storefront that is closed 4558067487jpg3Two mannequins are in the window of a closed shop,Women enjoy themselves,entailment
2336635043jpg0Two ladies wear a pink saris with another lady in a gold sari while sitting on a rock 2336635043jpg1Three brightly robed girls are sitting on a rock ground in front of a large rock 2336635043jpg2Three colorfully dressed young women are sitting on a large rock 2336635043jpg3Three girls in colorful clothing are sitting,A woman running,contradiction
4622915732jpg0The lady in the short black skirt is walking with a lady in a short striped dress 4622915732jpg2Two darkhaired women walk through a crowd of people 4622915732jpg3People walking on a street together 4622915732jpg4Two women walk down the street,Women stroll,entailment
4813608480jpg1An old man behind him on glass is many political advertisements 4813608480jpg2A man just roaming on the streets during night 4813608480jpg3An older man walks by Bloomberg headquarters 4813608480jpg4Man in a blue suit waiting,A man standing underneath plants,contradiction
3286045254jpg1A basketball player concentrating on keeping the ball from other players 3286045254jpg2The basketball player in blue is running between two players in white 3286045254jpg3A basketball player holding a basketball 3286045254jpg4Two basketball teams compete,A man has the basketball,entailment
388546416jpg1People with walking sticks hiking near the beach 388546416jpg2Three people walk down a sandy hill at the beach 388546416jpg3Three People hiking along water on the beach sand 388546416jpg4Three people hiking on a beach,Men walking,entailment
5506383509jpg0Four kids playing one in a red dress one in a pink shirt one in a white shirt and a little boy with his arm through a green toy 5506383509jpg1One young girl in a dress and three young children leaning against a wall 5506383509jpg3A group of children playing and having a good time 5506383509jpg4Young children playing with paper,A customer sitting,contradiction
2906759254jpg1An artist wearing a red jacket and blue jeans painting on the street while wearing headphones 2906759254jpg2The man wearing a red jacket is admiring artwork 2906759254jpg3A man draws a picture of a downtown landscape 2906759254jpg4A man concentrates on his painting,A man sits with legs crossed,contradiction
3220140234jpg1Two sumo wrestlers are fighting in front of a referee and two spectators 3220140234jpg2Two sumo wrestlers fight in the ring as people watch 3220140234jpg3Two sumo wrestlers competing in a match 3220140234jpg4Two sumo wrestlers fighting in a match,Worker watches,neutral
6164855846jpg0Man in overalls plaid shirt and ball cap holding the harness on one of two horses that are facing away from the camera 6164855846jpg1A man in jean overalls holds onto the leads of a horse hooked onto a pulling system with another horse 6164855846jpg3An older man adjusting the harness on a donkey 6164855846jpg4Man in overalls with two horses,A man with a guitar stands on stage,contradiction
7806900430jpg0Three girls in street clothes and sneakers perform act out a synchronized performance or dance while on a stage 7806900430jpg1Three female dancers are doing dance moves on stage of an auditorium 7806900430jpg3Three women are up on a stage dancing 7806900430jpg4Three females dancing on stage,Girls performing a routine,entailment
4514304589jpg0Two women are standing outside looking at something with funny expressions on their faces while the other people around them do nt seem to notice 4514304589jpg1A mother and her daughter are both wearing heels standing outside in a crowd on a brick pavement looking out at the street in amazement 4514304589jpg2Two women one older and one younger are stopped on a sidewalk looking at the same thing 4514304589jpg3Two confused ladies standing around after an event,Women staring off into the distance,entailment
5893495086jpg0Two baseball players in red hats are catching pitches thrown by a man a woman and a boy 5893495086jpg2Baseball players playing with kids and adults on a field 5893495086jpg3Player 22 receives pitch from women near pitchers mount 5893495086jpg4Fans pitching to actual baseball players,A cowboy thrown off his horse,contradiction
7455508610jpg0A three man ethnic band play native instruments while dressed in red and gold 7455508610jpg1Three weirdly dressed men playing in some form of musical fiasco 7455508610jpg2Three men in Renaissancestyle clothing are playing instruments 7455508610jpg3Three men are wearing native clothing and playing instruments,A man on a street plays his guitar,neutral
3670205710jpg0A large group at a concert or fair all looking at a man in a white shirt 3670205710jpg1A crowd is outside watching someone in the center of them 3670205710jpg2A large crowd is gathered outdoors on a sunny day 3670205710jpg4A large crowd swarming a guy,Fans cheering,entailment
2929968078jpg0Some men working around a business street marquis there is a caution tape one of the cones holding the tape is knocked over 2929968078jpg2Men are working on scaffolding outside of a building while other men watch 2929968078jpg3Four men working below a scaffolding around an open work site 2929968078jpg4Five men are working on a construction site,Two men standing outside talking,neutral
