premise,hypothesis,label
A boy is sitting in a seat,A toddler is sitting down,neutral
A dog is catching a black frisbee,A dog is biting a black frisbee,neutral
A large wet yellow dog is retrieving a toy,A large wet yellow dog is holding a toy,neutral
A large wet yellow dog is retrieving a toy,A large wet yellow cat is retrieving a toy,neutral
A man is walking in a city street,A woman is walking in a city street,neutral
A woman is walking in a city street,A man is wearing a long black jacket and a brown hat and is walking past a park with a lot of blooming trees,neutral
Two people are riding motorbikes,Motorbikes are being ridden by two people,entailment
Dirt bikers are riding on a trail,Two people are not riding motorbikes,neutral
Two people are riding motorbikes,Dirt bikers are riding on a trail,neutral
A man is leaning against a pole and is surrounded by people,A man is leaning against a pole and is surrounded,entailment
A middle eastern man is standing against a lamp post near to other people,A man is leaning against a pole and is surrounded by people,entailment
A middle eastern woman is standing with her back against a lamp post near to other people,A man is leaning against a pole and is surrounded by people,neutral
A couple is not looking at a map,A couple is looking at a map,neutral
A man and a woman are standing in front of an art gallery and are looking at a map,A man and a woman are standing in front of an art gallery and are looking at a signboard ,neutral
A man and a woman are standing in front of an art gallery and are looking at a map,A man and a woman are sitting in front of an art gallery and are looking at a map,neutral
A man and a woman are standing in front of an art gallery and are looking at a signboard ,A couple is looking at a map,neutral
A man and a woman are sitting in front of an art gallery and are looking at a map,A couple is looking at a map,entailment
A couple is looking at a street guide,A man and a woman are standing in front of an art gallery and are looking at a map,entailment
A little dog is running on the sand,No little dog is running on the sand,contradiction
No little dog is running on the sand,The dog is running across the gravel,neutral
Two males are standing on a cliff edge and one is jumping into the sea,Two males are standing on a cliff edge and one is jumping into the water,entailment
One boy in orange shorts is standing on a rock cliff over the water and the other boy in black shorts is jumping of it into the water,Two males are standing on a cliff edge and one is jumping into the sea,entailment
One boy in orange shorts is standing on a rock cliff over the water and the other boy in black shorts is diving into the water,Two males are standing on a cliff edge and one is jumping into the water,entailment
One girl in orange shorts is standing on a rock cliff over the water and the other girl in black shorts is jumping off into the water,Two males are standing on a cliff edge and one is jumping into the water,neutral
A boy in blue shirt is looking at his hand near a stack of blocks on table,The boy in blue shirt is looking at his hand near the stack of blocks on table,entailment
A boy in blue shirt is looking at his hand near a stack of blocks on table,A woman in blue shirt is looking at her hand near a stack of blocks on table,neutral
The boy in blue shirt is looking at his hand near the stack of blocks on table,A boy is playing a game with wooden blocks,neutral
A boy is playing a game with wooden blocks,A woman in blue shirt is looking at her hand near a stack of blocks on table,neutral
A boy is playing a game with blocks made of wood,A boy in blue shirt is looking at his hand near a stack of blocks on table,neutral
A woman in a bikini is pulling a dog on a leash at the seashore,A woman in a bikini is pulling a dog on a leash at the beach,entailment
A woman in a bikini is pulling a dog on a leash at the beach,A woman in a bikini is pulling a cat on a leash at the beach,neutral
A woman in a bikini is pulling a dog on a leash at the beach,A woman is standing at the beach with an animal on a leash,neutral
A woman in a bikini is pulling a cat on a leash at the beach,A woman is standing at the beach with a dog on a leash,neutral
A woman is standing at the beach with a dog on a leash,A woman in a bikini is pulling a dog on a leash at the beach,neutral
A small group of people are standing and two are sitting on the couch,A small group of people are standing and two are sitting on the sofa,entailment
A big group of people are standing and two are sitting on the couch,A small group of people are standing and two are sitting on the couch,neutral
A group of five young adults are lounging in the room,A group of five young adults are lounging indoors,entailment
A group of five young adults are lounging in the room,A small group of people are standing and two are sitting on the couch,neutral
A big group of people are standing and two are sitting on the couch,A group of five young adults are lounging indoors,neutral
A small group of people are standing and two are sitting on the couch,A group of five young adults are lounging indoors,neutral
The dog has its head inside a red and green gift bag,A dog has its head inside a red and green gift bag,entailment
A dog has its head outside a red and green gift bag,A dog has its head inside a red and green gift bag,neutral
The red and brown dog is digging its nose inside a holiday gift bag,The dog has its head inside a red and green gift bag,neutral
A dog has its head outside a red and green gift bag,The red and brown dog is digging its nose inside a holiday gift bag,neutral
The rider is biking in the rain and wearing a red jacket,The rider is biking in the snow and wearing a red jacket,neutral
A cyclist is biking in a snowy forest in the dark,A cyclist is biking in a snowy forest at night,entailment
A cyclist is biking in a snowy forest at day,A cyclist is biking in a snowy forest at night,contradiction
The rider is biking in the snow and wearing a red jacket,A cyclist is biking in a snowy forest at day,neutral
The rider is biking in the rain and wearing a red jacket,A cyclist is biking in a snowy forest at night,neutral
A cyclist is biking in a snowy forest at night,The rider is biking in the snow and wearing a red jacket,neutral
A young girl in a bikini is jumping on the beach,A young girl in a bikini is sitting on the beach,neutral
A young girl in swimming suite is jumping on the beach,A girl with a bikini is playing in the dunes,neutral
A young girl in a bikini is jumping on the beach,A girl with a bikini is playing in the dunes,neutral
A little kid is wearing a hat and is walking in the dry sand,A little kid is wearing a hat and is walking in the wet sand,neutral
A white hat is being worn by a boy which is running on the beach,A boy is wearing a white hat and is running on the beach,entailment
A little kid is wearing a hat and is walking in the wet sand,A white hat is being worn by a boy which is running on the beach,neutral
A boy is wearing a white hat and is walking on the beach,A little kid is wearing a hat and is walking in the wet sand,neutral
A boy is wearing a hat and is walking in the wet sand,A boy is wearing a white hat and is running on the beach,neutral
A boy is wearing a white hat and is running on the beach,A little kid is wearing a hat and is walking in the dry sand,neutral
A man in a white hat is touching a cardboard box,A man in a black hat is touching a cardboard box,neutral
A man in a black hat is reaching for a box,A person in a black hat is reaching for a box,entailment
A man in a white hat is touching a cardboard box,A man in a black hat is reaching for a box,neutral
A young girl with a heart tank top is raising her hands as she is playing on a slide,A young girl with a heart tank top is raising her hands as she is sliding,entailment
A young girl with a heart tank top is raising her hands as she is playing on a slide,A blond child is going down a slide and throwing up his arms,neutral
A young girl with a heart tank top is raising her hands as she is sliding,A blond kid is going down a slide and throwing up his arms,neutral
A blond child is going down a slide and throwing up his arms,A young girl with a heart tank top is raising her hands as she is sliding,neutral
A brown dog is running after a black dog on a rocky shore,A brown dog is running after a dark dog on a rocky shore,entailment
Two dogs are playing on the beach,A brown dog is running after a black dog on a rocky shore,neutral
A brown dog is running after a black dog on a rocky shore,Two dogs are playing on a beach,neutral
Two dogs are playing on a rocky beach,Two dogs are playing on a beach made of rocks,entailment
A black dog is approaching a golden dog on pebbly beach,A black animal is approaching a golden dog on pebbly beach,entailment
A black animal is approaching a golden dog on pebbly beach,Two dogs are playing on a rocky beach,neutral
Two dogs are playing on a beach made of rocks,A black dog is approaching a golden dog on pebbly beach,neutral
A black dog is approaching a golden dog on pebbly beach,Two dogs are playing on a sandy beach,neutral
Two dogs are playing on a rocky beach,A black dog is approaching a golden dog on pebbly beach,neutral
A large white dog is jumping in the air over an area covered by snow,A large white dog is jumping in the air over a snowy area,entailment
A large black dog is jumping in the air over a snowy area,A large white dog is jumping in the air over a snowy area,neutral
A large white dog is jumping in the air over a snowy area,A large white animal is jumping up in the snow,entailment
A large white dog is jumping in the air over a snowy area,A small white dog is jumping up in the snow,neutral
A large white dog is jumping in the air over an area covered by snow,A large white dog is jumping up in the snow,entailment
Two young boys are wearing hats and sticking their colored tongues out,Two young girls are wearing hats and sticking their colored tongues out,neutral
A pair of kids are sticking out blue and green colored tongues,Two kids are sticking out blue and green colored tongues,entailment
A pair of kids are sticking out blue and green colored tongues,Two young boys are wearing hats and sticking their colored tongues out,neutral
Two young boys are wearing hats and sticking their colored tongues out,Two kids are not sticking out blue and green colored tongues,neutral
A dog is standing on the side of a mountain,A dog is standing on a mountain,entailment
A white dog is standing on a grassy hillside,A dog is standing on the side of a mountain,neutral
Two children are rolling in dirty water,Two children are rolling in muddy water,entailment
Two children are rolling in clean water,Two children are rolling in muddy water,neutral
Two boys are laying in the ocean close to the beach,Two boys are laying in the ocean far to the beach,contradiction
Two children are rolling in muddy water,Two boys are laying in the water close to the beach,neutral
Two children are rolling in dirty water,Two boys are laying in the ocean close to the beach,neutral
Two children are rolling in clean water,Two boys are laying in the ocean close to the beach,neutral
Two children are rolling in muddy water,Two boys are laying in the ocean close to the beach,neutral
A black and brown cat is eyeing a fly,A black and brown dog is eyeing a fly,neutral
A brown and black dog is looking upwards,A brown and black dog is pointing the nose upwards,entailment
A brown and black dog is looking upwards,A black and brown dog is eyeing a fly,neutral
A brown and black dog is pointing the nose upwards,A black and brown cat is eyeing a fly,neutral
A large man is sitting in a military accessories shop,A large man is sitting in a military accessories store,entailment
A large man is sitting in a military accessories store,A small man is sitting in a military accessories store,neutral
There is no veteran showing things from a war to some people,A large man is sitting in a military accessories store,neutral
A grey dog is bouncing a soccer ball on its head in a grass field,A grey dog is bouncing a soccer ball on its head on a lawn,entailment
A grey dog is bouncing a soccer ball on its head in a grass field,A grey dog is bouncing a tennis ball on its head in a grass field,contradiction
A dog with a blue collar is playing with the ball in the garden,A dog with a blue collar is playing with the ball outside,entailment
A dog with a blue collar is not playing with the ball outside,A dog with a blue collar is playing with the ball outside,contradiction
A dog with a blue collar is playing with the ball in the garden,A grey dog is bouncing a soccer ball on its head in a grass field,neutral
A dog with a blue collar is not playing with the ball outside,A grey dog is bouncing a soccer ball on its head in a grass field,neutral
A grey dog is bouncing a tennis ball on its head in a grass field,A dog with a blue collar is playing with the ball outside,neutral
A young black child is standing on the edge of a body of water near some buckets,A young black child is waiting on the edge of a body of water near some buckets,entailment
A boy next to some buckets of rags is holding an object,A boy next to some buckets of rags is not holding an object,contradiction
A young black child is standing on the edge of a body of water near some buckets,A boy next to some buckets of rags is not holding an object,neutral
A boy next to some buckets of rags is holding an object,A young black child is waiting on the edge of a body of water near some buckets,neutral
A boy next to some buckets of rags is holding an object,A young white child is not standing on the edge of a body of water near some buckets,neutral
Two children are playing soccer in the park,Two children are not playing soccer in the park,contradiction
There are no little boys playing outside with a soccer ball on the green grass,Two children are playing soccer in the park,neutral
A woman is wearing a colorful shirt and a lot of jewelry,A man with Indian clothing and henna on his hand is going through paperwork,neutral
A girl with Indian clothing and henna on her hand is going through paperwork,The woman is wearing a colorful shirt and a lot of jewelry,neutral
A woman is wearing a colorful shirt and a lot of jewelry,A girl with Indian clothing and henna on her hand is going through paperwork,neutral
A man is standing in the middle of a gym and is wearing a jersey,There is no man standing in the middle of a gym and is wearing a jersey,contradiction
A man in a black jersey is standing in a gym,A woman in a black jersey is standing in a gym,neutral
A man is standing in the middle of a gym and is wearing a jersey,A man in a jersey which is black is standing in a gym,neutral
There is no man standing in the middle of a gym and is wearing a jersey,A man in a black jersey is standing in a gym,neutral
The snowboarder is jumping off the snow,A snowboarder is jumping off the snow,entailment
A snowboarder is jumping off the snow,There is no snowboarder jumping off the snow,contradiction
The snowboarder is jumping off a snow covered hill,The snowboarder is jumping off a snowy hill,entailment
The snowboarder is not jumping off a snow covered hill,The snowboarder is jumping off a snow covered hill,contradiction
There is no snowboarder jumping off the snow,The snowboarder is jumping off a snow covered hill,contradiction
The snowboarder is jumping off a snow covered hill,A snowboarder is jumping off the snow,entailment
A lady is wearing a black dress and is carrying a white cross,A lady is dressed in black and is carrying a white cross,entailment
A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,A woman in a black dress is pulling a cart and is standing near two men who are seated on a park bench,entailment
A lady is wearing a black dress and is carrying a white cross,A man in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,neutral
A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,A boy is wearing a black dress and is carrying a white cross,neutral
A lady is wearing a black dress and is carrying a white cross,A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,neutral
The boy is standing next to the opening of a fountain,A boy is standing next to the opening of a fountain,entailment
A boy is standing next to the opening of a fountain,A girl is standing next to the opening of a fountain,neutral
A boy in a swimsuit is sitting on top of a circular fountain,The boy is standing next to the opening of a fountain,neutral
A brown and white cat is jumping on the sidewalk,A brown and white dog is jumping on the sidewalk,neutral
A brown and white dog is jumping on the sidewalk,A little brown and white dog is running on the road,neutral
A brown and white animal is jumping on the sidewalk,A little brown and white dog is running on the sidewalk,neutral
A distant person with a blue backpack is hiking in rocky area,A distant person with a blue backpack is hiking area full of rocks,entailment
A distant person with a blue backpack is hiking in rocky area,The person is walking,entailment
A distant person with a blue backpack is hiking in rocky area,The person is hiking,entailment
A ball is being chased by a yellow dog,A yellow dog is chasing a ball,entailment
A yellow cat is chasing a ball,A yellow dog is chasing a ball,neutral
A dog is turning on the grass and pursuing a flying tennis ball,A dog is turning on the grass and pursuing a flying ball,entailment
There is no dog turning on the grass and pursuing a flying ball,A dog is turning on the grass and pursuing a flying ball,contradiction
There is no dog turning on the grass and pursuing a flying ball,A yellow dog is chasing a ball,neutral
A yellow dog is chasing a ball,A dog is turning on the grass and pursuing a flying ball,neutral
A woman in blue jeans is standing in front of a group of children beside a house made of stone,A woman in blue jeans is standing in front of a group of children beside a stone built house,entailment
A man in blue jeans is standing in front of a group of children beside a stone built house,A woman in blue jeans is standing in front of a group of children beside a stone built house,neutral
A lady is standing on the street and is surrounded by school children,No lady is standing on the street and is surrounded by school children,contradiction
A girl in a strange outfit is riding the bike,A bike is being ridden by a woman wearing paint and costume pieces on a busy street,neutral
The bike is being ridden by a girl in a strange outfit,A woman is wearing paint and costume pieces and is riding a bike on a busy street,neutral
There is no guy leaping into the air in a wooded area,A guy is leaping into the air in a wooded area,contradiction
A man with no shirt is jumping over a log,A shirtless man is jumping over a log,entailment
A man with no shirt is jumping over a log,A guy is leaping into the air in a wooded area,neutral
A dog is running with a volleyball,A dog is running with a ball,entailment
There is no dog running with a volleyball,A dog is running with a volleyball,contradiction
A girl in a band is playing the flute,A boy in a band is playing the flute,neutral
A girl in a uniform is playing the flute with a band,A girl in a band is playing the flute,entailment
A girl in a uniform is playing the flute with a marching band,A girl in a band is playing an instrument,entailment
A boy in a band is playing the flute,A girl in a uniform is playing the flute with a marching band,neutral
A man is standing at the wheel of a classic American car that has its door and trunk open,A person is standing at the wheel of a classic American car that has its door and trunk open,entailment
A man is standing at the wheel of a classic American car that has its door and trunk open,A woman is standing at the wheel of a classic American car that has its door and trunk open,neutral
The man in blue is posing for a picture next to a vehicle,The man in blue is posing for a picture next to a car,entailment
The man in blue is posing for a picture next to a car,The woman in blue is posing for a picture next to a car,neutral
Two people are sitting on a white bench,Two people are sitting on a bench,entailment
The woman is sitting near a flower bed and is overlooking a tunnel,A woman is sitting near a flower bed and is overlooking a tunnel,entailment
A man is sitting near a flower bed and is overlooking a tunnel,A woman is sitting near a flower bed and is overlooking a tunnel,neutral
A woman is sitting near a flower bed and is overlooking a tunnel,Two people are standing on a bench,neutral
A woman is sitting near a flower bed and is overlooking a tunnel,Two people are sitting on a bench,neutral
A man by a brick wall is wearing a mask around his mouth and a hair net,A woman by a brick wall is wearing a mask around her mouth and a hair net,neutral
A man is wearing a clear plastic cap and a mask,A man by a brick wall is wearing a mask around his mouth and a hair net,neutral
A man by a brick wall is wearing a mask around his mouth and a hair net,A man is wearing a clear plastic cap and a face mask,neutral
Two dogs are in a kennel on their hind legs and are facing one another,Two dogs are playing with each other,neutral
A black dog and a yellow dog are playing with each other,Two cats are in a kennel on their hind legs and are facing one another,neutral
A black dog and a yellow dog are playing with each other,Two dogs are in a kennel on their hind legs and are facing one another,neutral
Two dogs and two people are walking in the woods,Two dogs and two people are walking in a wood,entailment
Two dogs and two people are sitting in the woods,Two dogs and two people are walking in the woods,contradiction
Two dogs and two people are walking in a wood,Two women with dogs are walking on a forest path,neutral
Two women with dogs are walking on a forest path,Two dogs and two people are sitting in the woods,neutral
A man is snowboarding down a railing in the snow,A woman is snowboarding down a railing in the snow,neutral
A man is skiing down a hill and over a red obstacle,A man is skiing down a hill and jumping a red obstacle,entailment
A woman is skiing down a hill and over a red obstacle,A man is snowboarding down a railing in the snow,neutral
Two men are taking a break from construction,Two men are taking a break from work,entailment
Two men are not taking a break from construction,Two men are taking a break from construction,contradiction
Two construction workers are sitting up on the side of a building,Two construction workers are sitting up on the top of a building,neutral
Two construction workers are sitting up on the top of a building,Two men are taking a break from construction,neutral
Two men are not taking a break from construction,Two construction workers are sitting up on the side of a building,neutral
Two men are taking a break from construction,Two construction workers are sitting up on the side of a building,neutral
The skateboarder is jumping in the air,A man in a red shirt is doing a trick with the skateboard,neutral
A man in a red shirt is doing a trick with a skateboard,A skateboarder is jumping in the air,neutral
A skateboarder is jumping in the air,A man in a red shirt is doing a trick with the rollerblades,neutral
A skateboarder is jumping in the air,A man in a red shirt is doing a trick with the skateboard,neutral
A person is not doing a trick on a slide,A person is doing a trick on a snowboard,neutral
A person is not doing a trick on a slide,A snowboarder is grinding down a long concrete rail,neutral
Three friends are making faces for the camera,Three friends are making faces for a photo,entailment
Two men and a girl in behind of a wood panel wall are posing with funny faces,Two men and a girl in front of a wood panel wall are posing with funny faces,neutral
Three friends are making faces for a photo,Two men and a girl in front of a wood panel wall are posing with funny faces,neutral
Two men and a girl in front of a wood panel wall are posing with funny faces,Three enemies are making faces for the camera,neutral
Two men and a girl in front of a wood panel wall are posing with funny faces,The friends are making faces for the camera,neutral
Three friends are making faces for the camera,Two men and a girl in front of a wood panel wall are posing with funny faces,neutral
Four people are walking along a city sidewalk and the one in the green hat is phoning someone,Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,entailment
Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,A group of people is not walking down the street and a person in a green hat is on the phone,neutral
A group of people is walking down the street and a person in a green hat is on the phone,Four people are walking along a city sidewalk and the one in the green hat is not talking on a cell phone,neutral
Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,A group of people is walking down the street and a person in a green hat is on the phone,entailment
"A woman is standing at dusk on an almost pristine, snowy road, that is lit only by headlights","A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",neutral
"A man is standing at dusk on an almost pristine road covered by snow, that is lit only by headlights",A person is standing in the snow at the edge of a mountain,neutral
A person is standing in the snow at the edge of a mountain,"A woman is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",neutral
Three women are sitting together near woven walls,Three men are sitting together near woven walls,neutral
Three women are resting in a village,Three women are sitting in a village,entailment
Three women are sitting in a village,Three women are running in a village,neutral
Some women are sitting together near woven walls,Three women are sitting in a village,neutral
Three women are sitting together near woven walls,Three women are sitting in a village,neutral
A surfer in a black wetsuit is riding a foamy wave,A surfer is surfing a big wave,neutral
A surfer is surfing a small wave,A surfer in a black wetsuit is riding a foamy wave,neutral
A person with a red hooded jacket and a black backpack is walking near a rocky wall,A person with a red hooded jacket and a black backpack is not walking near a rocky wall,contradiction
A man in a red jacket and khaki pants is walking through an American state,A person in a red jacket and khaki pants is walking through an American state,entailment
A man in a red jacket and khaki pants is walking through an European state,A man in a red jacket and khaki pants is walking through an American state,neutral
A person in a red jacket and khaki pants is walking through an American state,A person with a red hooded jacket and a black backpack is walking near a rocky wall,neutral
A man in a red jacket and khaki pants is walking through an American state,A person with a red hooded jacket and a black backpack is not walking near a rocky wall,neutral
A person with a red hooded jacket and a black backpack is walking near a rocky wall,A man in a red jacket and khaki pants is walking through an American state,neutral
The players is maneuvering for the soccer ball,The players is maneuvering for the ball,entailment
A man in green is hitting a soccer ball and a man in purple and white is falling down,A man in green is kicking a soccer ball and a man in purple and white is falling down,entailment
A kid is splashing in the pool,A kid is splashing in the ocean,neutral
Two children are playing in the surf,Two children are playing,entailment
Two children are not playing in the surf,Two children are playing in the surf,contradiction
Two children are playing,A kid is splashing in the ocean,neutral
A kid is splashing in the ocean,Two children are not playing in the surf,neutral
Two children are playing in the surf,A kid is splashing in the pool,neutral
A man is wearing a purple shirt and black leather chaps and is posing for the camera,A model is wearing a purple shirt and black leather chaps and is posing for the camera,entailment
A man is wearing a purple shirt and black leather chaps and is posing for the camera,A man is not wearing a purple shirt and black leather chaps and is posing for the camera,contradiction
The man dressed in chaps made of leather and a purple shirt is standing in front of some onlookers,The man dressed in leather chaps and a purple shirt is standing in front of someone lookers,entailment
The man dressed in leather chaps and a purple shirt is standing in front of someone lookers,A man is not wearing a purple shirt and black leather chaps and is posing for the camera,neutral
Two dogs are running and trying to catch a soccer ball,Two dogs are running and trying to catch a ball,entailment
Two dogs are running and trying to catch a soccer ball,Two cats on a lawn are playing with a plastic toy,neutral
Two dogs on a lawn are playing with a plastic toy,Two dogs are running and trying to catch a ball,neutral
Two people dressed in green and red costumes are outside on the seashore,Two people dressed in green and red costumes are outside on the sidewalk,neutral
Men in costumes are walking around in the street,People in costumes are walking around in the street,entailment
People in costumes are sitting in the street,People in costumes are walking around in the street,neutral
No dog is in the sand that is blowing in the wind,A dog is in the sand that is blowing in the wind,contradiction
"A dog is in an area full of sand, with the sand that is being stirred up into the air and several plants are in the background",A dog is in the sand that is blowing in the wind,entailment
A dog is in the sand that is blowing in the wind,A cat is in a sandy area with the sand that is being stirred up into the air and several plants are in the background,neutral
The black and white dog is sitting on a green yard,The black and white dog is running in a green yard,neutral
The black and white dog is running outdoors,A black and white dog is running outdoors,entailment
The black and white dog is running indoors,The black and white dog is running in a green yard,contradiction
The black and white dog is running in a field,The black and white dog is running outdoors,entailment
The black and white dog is running outdoors,The black and white dog is sitting on a green yard,neutral
The black and white dog is running in a green yard,The black and white dog is running outdoors,entailment
A couple standing on the curb,A man and a woman are standing on the curb,entailment
A man and a woman are jumping on the curb,A man and a woman are standing on the curb,neutral
A woman wearing a blue shirt and high heels is standing on the sidewalk next to the man,A man and a woman are standing on the curb,neutral
A woman wearing a blue shirt and high heels is standing on the sidewalk next to a man,A couple standing on the curb,neutral
A woman wearing a blue shirt and high heels is standing on the sidewalk next to a man,A man and a woman are jumping on the curb,neutral
The dog is jumping in the shade of some trees,A dog is jumping in the shade of some trees,entailment
No dog is jumping in the shade of some trees,A dog is jumping in the shade of some trees,contradiction
A dog is jumping in the shade of some trees,A dog is jumping on a trees in the shades,neutral
A cat is jumping high into the air in the country,A dog is jumping high into the air in the country,neutral
A dog is jumping high into the air in the country,No dog is jumping in the shade of some trees,neutral
A dog is jumping high into the air in the country,A dog is jumping on a trees in the shades,neutral
A dog is jumping high into the air in the country,A dog is jumping in the shade of some trees,neutral
A person on a bike is not in the air near a body of water,A person on a bike is in the air near a body of water,contradiction
A man on a green bike is performing tricks on a dirt ramp,A stuntman on a bike is in the air near a body of water,neutral
A person on a bike is in the air near a body of water,A man on a green car is performing tricks on a dirt ramp,neutral
A young boy is sitting in a bathing suit and waiting for the next race,A young swimmer is sitting in a bathing suit and waiting for the next race,entailment
A kid is waiting wearing swim gear,A kid is sitting wearing swim gear,neutral
A young swimmer is sitting in a bathing suit and waiting for the next race,A kid is waiting wearing swim gear,entailment
A young boy is sitting in a bathing suit and waiting for the next race,A kid is sitting wearing swim gear,entailment
A kid is sitting wearing swim gear,A young swimmer is sitting in a bathing suit and waiting for the next race,neutral
A black dog and a tan dog are fighting,A black dog and a white dog are wrestling on the floor,neutral
Four dogs are playing in a grassy area,Four dogs are not playing in a grassy area,contradiction
A cluster of four brown dogs are playing in a field of brown grass,Four dogs are playing in a area covered by grass,entailment
There is no dog playing in a field of brown grass,Four dogs are playing in a grassy area,neutral
A cluster of four brown dogs are playing in a field of brown grass,Four dogs are playing in a grassy area,entailment
The dog is having a rest in the park,The dog is having a rest in the living room,contradiction
A big brown and white spotted dog is lying on a jacket on the street,A big brown and white spotted dog is lying on a cloth on the street,neutral
A big brown and white spotted dog is lying on a jacket on the street,A small brown and white spotted dog is lying on a jacket on the street,neutral
A small brown and white spotted dog is lying on a jacket on the street,The dog is having a rest in the park,neutral
A big brown and white spotted dog is lying on a jacket on the street,The dog is having a rest in the park,neutral
A brown puppy is gnawing a wooden post that is stuck into the ground,A brown puppy is gnawing a metallic post that is stuck in the ground,neutral
A white puppy is biting a pole,A brown puppy is biting a pole,neutral
A brown puppy is gnawing a wooden post that is stuck into the ground,A brown puppy is biting a pole,entailment
A woman is petting a dog near a stone trail,A woman is petting a dog near a stone path,entailment
A woman is playing with a brown dog on a garden path,A woman is playing with a brown cat on a garden path,neutral
A woman is playing with a brown dog in a garden,A woman is petting a dog near a stone path,neutral
A woman is petting a dog near a stone path,A woman is playing with a brown cat on a garden path,neutral
Two men are swimming in deep water,Two men are standing in deep water,neutral
Two men are walking through the water,Two men are standing in the ocean,neutral
Two men are walking through the water,Two men are swimming in deep water,neutral
Two men are standing in deep water,Two men are walking through the water,neutral
A white car and a yellow car are racing down the track,Two cars are racing down the track,entailment
A white car and a yellow car are racing down the track,A white bike and a yellow bike are racing down the track,neutral
Two race cars are on a road in front of a grassy parking area,Two cars for racing are on a road in front of a grassy parking area,entailment
A white car and a yellow car are racing down the track,No race car is on a road in front of a grassy parking area,neutral
A white bike and a yellow bike are racing down the track,Two race cars are on a road in front of a grassy parking area,neutral
Two race cars are on a road in front of a grassy parking area,A white car and a yellow car are racing down the track,neutral
The orange rider is not driving a motorcycle on one wheel,The orange rider is driving a motorcycle on one wheel,contradiction
A man on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up,A biker on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up,entailment
A man on a yellow sport bike is doing a wheelie and a friend on a white bike is catching up,A man on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up,neutral
The orange rider is driving a motorcycle on one wheel,A man on a yellow sport bike is doing a wheelie and a friend on a white bike is catching up,neutral
A group of children is playing tambourines,A group of children is not playing tambourines,contradiction
A group of children in a church basement is playing guitars and tambourines,A group of children in a church basement is playing maracas and tambourines,neutral
A group of children in a church basement is playing maracas and tambourines,Tambourines are being played by a group of children,entailment
A group of children is not playing tambourines,A group of children in a church basement is playing maracas and tambourines,contradiction
A group of children in a church basement is playing maracas and tambourines,A group of children is playing tambourines,entailment
A dog is running through the white snow,A dog is running through the snow,entailment
A dog is running through the snow,No dog is running through the snow,contradiction
The brown dog is running in the snow,A dog is running through the snow,entailment
A black dog is running in the snow,A dog is running through the snow,entailment
A brown dog is running in the snow,A dog is running through the white snow,entailment
A brown dog is running in the snow,A dog is running through the snow,entailment
An elderly man is sitting on a bench,A young man is sitting on a bench,neutral
An elderly woman is sitting on a bench and is wearing a gray jacket and black pants,An elder man is sitting on a bench and is wearing a gray jacket and black pants,neutral
An elderly man is sitting on a bench,The woman is sitting on a bench and is wearing a gray jacket and black pants,neutral
An elderly woman is sitting on a bench and is wearing a gray jacket and black pants,An old person is sitting on a bench,entailment
An elderly woman is sitting on a bench and is wearing a gray jacket and black pants,An elderly man is sitting on a bench,neutral
A dog is fetching a stick out of very clear water,A dog is fetching a stick out of very dirty water,neutral
A small black and white dog is carrying a stick and is swimming,A small black and white dog is biting a stick and is swimming,entailment
A small black and white dog is carrying a stick and is swimming,A big black and white dog is carrying a stick and is swimming,neutral
A dog is fetching a stick out of very clear water,A small black and white dog is biting a stick and is swimming,neutral
A dog is fetching a stick out of very clear water,A big black and white dog is carrying a stick and is swimming,neutral
A dog is fetching a piece of wood out of very clear water,A small black and white dog is carrying a stick and is swimming,neutral
A dog is fetching a stick out of very clear water,A small black and white dog is carrying a stick and is swimming,neutral
The girl is painting a coverall blue,The lady is holding the paintbrush next to the artist's easel ,neutral
The girl in the blue coverall is painting,The woman is holding the paintbrush next to the artist's easel ,neutral
The girl in the blue coverall is painting,There is no lady holding the paintbrush next to the artist's easel ,neutral
The lady is holding the paintbrush next to the artist's easel ,The girl in the blue coverall is painting,neutral
A yellow dog is running down a path covered by sand,A golden retriever is running,neutral
A yellow dog is running up a sandy path,A golden retriever is running,neutral
A yellow dog is running down a sandy path,A golden retriever is not running,neutral
A black and white dog is jumping for a ball,The black and white dog is jumping for the ball,entailment
There is no black and white dog jumping for a ball,A black and white dog is jumping for a ball,contradiction
There is no dog standing on one leg and is waiting for a soccer ball,A dog is standing on one leg and is waiting for a soccer ball,contradiction
There is no dog standing on one leg and is waiting for a soccer ball,A black and white dog is jumping for a ball,neutral
A dog is standing on one leg and is waiting for a soccer ball,The black and white dog is jumping for the ball,neutral
People are riding two camels at the beach,People are riding two camels on the sand,entailment
No people are riding camels at the beach,People are riding two camels at the beach,contradiction
